QUAD_NR,D_x_SUM_LCs,D_y_SUM_LCs
423513.0,7.970235634781941e-86,1.1411029425569512e-75
423514.0,1.47574920611859e-62,9.934351442405004e-06
423515.0,2.295673265307189e-59,2.520799633473492e-32
423516.0,1.3097867234368068e-74,9.321048000319203e-56
423517.0,9.06042284951816e-73,5.2153312826536715e-33
423518.0,2.7122277189126268e-33,1.9156954423358788e-94
423519.0,3.4084057918732246e-28,2.914021530679166e-105
423520.0,4.0667846874800673e-17,1.3891932752516286e-106
423521.0,9.396331722224628e-15,1.203518466698866e-102
423522.0,2.4681476125245574e-53,2.306869341490938e-92
423523.0,3.2315391018672817e-57,3.588956612534071e-99
423524.0,3.726750512177615e-60,4.4165910262750385e-94
423525.0,3.610549570670016e-49,4.599931279177665e-77
423526.0,1.2314068073422655e-50,2.6830035626462e-90
423527.0,6.239420880208786e-61,6.534429431962278e-97
423528.0,1.6636932355663223e-87,8.800322441583357e-85
423529.0,4.5977496133512174e-77,6.109686108044165e-79
423530.0,1.7966382527574677e-72,5.523781914791582e-104
423531.0,2.764393488745312e-65,3.2694696842765017e-105
423532.0,2.1853742540684593e-61,4.279949776618667e-100
423533.0,8.947000296836086e-72,8.130467928910634e-101
423534.0,1.1710647403964038e-42,1.9203196490459318e-92
423535.0,1.2431896163034856e-35,2.3107647873969954e-89
423536.0,2.7654762545559386e-46,4.657647821489676e-82
423537.0,1.2345341860246251e-51,2.9414557827004952e-87
423538.0,5.058465240214525e-78,5.1547274642704234e-101
423539.0,3.483629339646806e-82,1.43369174935776e-92
423540.0,1.7949724488349136e-85,4.217359131174205e-90
423541.0,2.808315079601915e-80,1.1061394199486686e-100
423542.0,2.0319433795466915e-48,5.997982822704024e-69
423543.0,5.462724580230903e-61,8.890367189058204e-86
423544.0,3.573520858279997e-25,1.2424361402134432e-87
423545.0,1.1460654999863929e-26,6.098503442630511e-25
423546.0,5.82146926334582e-84,3.813684085011396e-71
423547.0,1.3627872739978968e-87,5.099733211051806e-76
423548.0,1.2110619458535597e-75,1.2975247686815568e-81
423549.0,1.7703584290602812e-80,1.3248091121267662e-76
423550.0,6.977284543737573e-69,2.679940735093993e-96
423551.0,2.1262091644753838e-59,1.5696278587425876e-94
423552.0,3.961021430277459e-81,1.8711427497499616e-91
423553.0,4.576611008283416e-84,4.125802035349758e-94
423554.0,3.460175326626986e-59,6.880731273956334e-107
423555.0,1.6906442332348605e-82,8.0629707285068e-114
423556.0,2.44901836413606e-83,3.225818686865095e-97
423557.0,5.497900035093975e-75,7.545325988700614e-110
423558.0,1.6260184037198053e-55,1.5428362973563492e-94
423559.0,9.54211679881646e-59,4.3222363109778555e-89
423560.0,6.461436193473452e-66,5.49881025608976e-90
423561.0,1.0212849053279684e-67,1.4167925632060119e-93
423562.0,4.335655542282263e-79,2.4181031709663895e-89
423563.0,5.208117977613593e-74,3.3507879110728176e-87
423564.0,1.1951240036534876e-64,1.4236056757072012e-81
423565.0,7.272595003977628e-67,6.825318017789158e-82
423566.0,2.8396969528729338e-71,8.1263404594728e-86
423567.0,2.987306635544398e-70,1.816842043642413e-85
423568.0,9.260009641700005e-65,2.691477965617411e-81
423569.0,2.0737943605641672e-63,5.55459171092376e-81
423570.0,2.2870165103598988e-45,7.26491450002074e-89
423571.0,2.5330829427531424e-69,1.3381846657568572e-79
423572.0,2.1134181265241843e-68,1.5940717432012713e-84
423573.0,2.489956947533188e-70,5.935827328323219e-96
423574.0,0.00044757404308827395,4.8222369757022885e-84
423575.0,3.0835594118737305e-15,1.7591705647109743e-99
423576.0,7.0823676377086254e-40,1.5754978330545733e-86
423577.0,8.261458087341094e-07,1.2245934527563941e-87
423578.0,2.883236696521699e-82,3.3507159260386154e-56
423579.0,2.4038266234058912e-76,1.2685690765478815e-69
423580.0,2.1595131865565884e-86,1.7526952996318726e-71
423581.0,2.3344376758205856e-85,4.693787701663327e-65
423582.0,1.3915568967730767e-74,4.70135858784739e-84
423583.0,9.862888596255734e-74,2.288979228014295e-84
423584.0,5.862859833151431e-81,9.045458830035077e-87
423585.0,1.7599912061091625e-82,4.156826389393781e-89
423586.0,0.0011896708315395524,2.224970143609948e-19
423587.0,2.3152890888054055e-76,6.242096249196683e-57
423588.0,6.438537859818558e-86,2.9271403565039166e-05
423589.0,2.097084977952465e-103,8.246010156830445e-76
423590.0,5.408598115527611e-94,3.178621266321005e-85
423591.0,1.2343668017424516e-82,8.00242217815236e-82
423592.0,1.0875172966224882e-34,2.1788536321893995e-95
423593.0,1.4834597031796004e-73,5.171360620707695e-118
423594.0,1.3050268087666671e-46,3.1498439604789605e-99
423595.0,2.953461195422878e-43,1.719628971786775e-99
423596.0,4.732009924585267e-63,2.2770146754209223e-98
423597.0,3.984336221694104e-68,6.141588015332359e-104
423598.0,6.376086043017088e-83,8.34246526731539e-91
423599.0,2.7569875293884063e-70,4.3613875133277444e-82
423600.0,3.119065692838069e-75,2.447287198524075e-77
423601.0,5.566689874428896e-85,8.838721519538404e-97
423602.0,3.4334425577953507e-12,1.131394505154443e-83
423603.0,5.520527898758552e-54,4.74568756183164e-80
423604.0,1.381165284445233e-53,1.0673809141371289e-06
423605.0,7.910019804860363e-57,0.0
423606.0,8.314975481729228e-97,2.618471818982456e-91
423607.0,2.34948674082987e-97,2.020710758472882e-118
423608.0,1.742046817094417e-61,2.3645573765568438e-39
423609.0,7.985261973741095e-109,2.5654355213600364e-75
423610.0,3.5888666789160813e-69,3.5981842287236014e-42
423611.0,1.40935061274473e-83,2.0877341651998918e-67
423612.0,2.7055060014275607e-05,1.1230042845768109e-11
423613.0,1.3844121103427935e-05,1.2478583472127405e-13
423614.0,1.2883573820187482e-05,3.8877598576573777e-10
423615.0,1.724722725552547e-05,7.796570973342306e-09
423616.0,1.0447082727826446e-05,2.5307953657795867e-06
423617.0,5.661409308486298e-06,7.482385438614613e-17
423618.0,2.3656461686003853e-18,5.5257550856062445e-06
423619.0,7.577477964855519e-06,3.6859141734791837e-23
423620.0,1.290595317405709e-20,1.2634931581393423e-24
423621.0,1.6108145201983273e-10,7.376320097187268e-23
423622.0,5.884625533407669e-27,1.5101066283949046e-23
423623.0,8.243690887187979e-32,9.138566229223227e-20
423624.0,4.019814306800912e-06,8.54814573540533e-06
423625.0,1.011662574314296e-05,8.207356188049539e-23
423626.0,3.0946392770025207e-17,2.3111763855217844e-06
423627.0,4.458070099028301e-06,7.313287480841151e-06
423628.0,4.471408031955653e-06,4.1601678973856485e-36
423629.0,6.172424592917345e-07,1.4165562918202884e-22
423630.0,1.7212198452145055e-09,8.50416816159626e-22
423631.0,8.30819032618108e-06,3.1454473365607087e-38
423632.0,2.031326802363121e-06,1.0868623477950011e-39
423633.0,1.9728895722908594e-11,3.432309272185945e-40
423634.0,4.0626777879102087e-07,8.778813523453695e-22
423635.0,6.339859951761149e-07,9.404986114279467e-24
423636.0,1.900375070827749e-06,3.4215375170704295e-36
423637.0,3.4777222135574004e-06,1.4837689001175632e-24
423638.0,7.995090861570161e-07,1.576714980155963e-23
423639.0,1.4864959573214915e-06,2.9786494071811565e-38
423640.0,5.495208916660741e-06,5.420456485894555e-36
423641.0,1.7995043157438618e-06,9.122129215178792e-41
423642.0,7.133827575962623e-06,2.339292609952521e-24
423643.0,4.16745519910319e-12,4.330823587009449e-25
423644.0,2.8623254384355886e-05,9.429188768092716e-08
423645.0,3.951552266967705e-05,1.4395445689469136e-08
423646.0,4.5948237793640005e-05,6.655586515405193e-12
423647.0,3.716176745169048e-05,1.0562594289497101e-09
423648.0,2.1883244790493296e-05,2.560290467263453e-07
423649.0,2.8114990401639815e-05,2.13047396015554e-09
423650.0,4.4846392636036745e-05,6.113640076511344e-11
423651.0,5.297435877678951e-05,5.4750168462394873e-08
423652.0,4.36685682542313e-05,6.696170404947011e-26
423653.0,1.4548967160666587e-05,1.801576050260049e-29
423654.0,2.640162429415541e-05,2.093066461892823e-30
423655.0,3.2947818804936656e-05,4.222974548077225e-25
423656.0,4.2431280722870765e-05,2.8573627826827023e-11
423657.0,1.605735707364677e-05,1.6372926455969768e-06
423658.0,8.273293335240265e-06,1.236783041550185e-07
423659.0,2.9107450002028558e-05,2.72478226485791e-13
423660.0,7.242417255001576e-06,6.254825116032416e-06
423661.0,1.933662160447122e-05,9.933270944411916e-24
423662.0,8.694247098356155e-06,5.033424396435494e-06
423663.0,8.047569891264021e-06,2.2237995405132967e-06
423664.0,1.674694993422388e-19,6.669939078684289e-17
423665.0,3.167787781157237e-13,1.1225874545730706e-05
423666.0,1.330111603452374e-05,1.3046363230036669e-05
423667.0,7.537861368856162e-22,1.2110921795726523e-26
423668.0,3.961666886450277e-05,7.731324821364667e-41
423669.0,9.984316207001882e-06,5.006202088223203e-25
423670.0,3.5409204767003806e-06,2.3045323891940328e-30
423671.0,1.8002960862885414e-05,2.9431934133807855e-22
423672.0,7.692639495402249e-05,1.4258182553700167e-34
423673.0,3.6809581537592786e-05,1.9916744585397565e-32
423674.0,1.768914679374294e-05,2.8926319935545997e-30
423675.0,6.3636340831456576e-18,2.013001106686589e-27
423676.0,1.3428896227690588e-06,2.3287559276612006e-18
423677.0,6.185190882070197e-09,2.237122285866451e-24
423678.0,7.581954116218966e-06,1.2460416856834927e-24
423679.0,3.253207680355725e-06,6.281424874052099e-20
423680.0,8.680315452041203e-06,2.8387176030843512e-21
423681.0,1.4905952358314748e-15,2.288492085196464e-27
423682.0,3.4401274179538676e-21,1.3169522382330024e-28
423683.0,8.04551539144317e-16,6.942381703637154e-29
423684.0,1.4530559749964536e-05,2.564918406442114e-22
423685.0,1.2264298306582354e-11,2.8434170743432444e-28
423686.0,1.1111093735294845e-05,8.050869437663268e-31
423687.0,3.6051950909600774e-05,1.3201506417753789e-24
423688.0,1.8652938756671103e-05,1.66843404803996e-10
423689.0,1.4039066773993648e-05,2.879479498618361e-12
423690.0,1.7553126304419387e-05,3.771504640848606e-08
423691.0,1.4591299902729412e-05,3.060669257257739e-07
423692.0,1.3144004790107252e-05,7.076463472130036e-06
423693.0,4.941865239292736e-06,1.6250776271621736e-05
423694.0,1.0664548122137637e-05,2.233457533531673e-06
423695.0,2.5284667580809972e-05,9.379220448195595e-06
423696.0,1.4049164736991835e-05,5.853120834256618e-06
423697.0,4.158305914156376e-05,6.7783735219055445e-06
423698.0,3.497407462422906e-05,1.5446948450034847e-05
423699.0,4.626942547936954e-06,9.53167076803215e-22
423700.0,1.9313413858654625e-05,2.3777495747246595e-33
423701.0,2.2078636939494557e-07,1.6051613770212863e-26
423702.0,8.098648526106765e-06,2.606840457679793e-26
423703.0,1.5130171877545283e-05,6.217968211957446e-29
423704.0,3.336571784521703e-05,3.6607158011443714e-34
423705.0,3.629330538555285e-05,2.8229141801805007e-16
423706.0,2.878500274952275e-05,1.2716292782657744e-10
423707.0,2.3245550711911317e-05,1.4211519554658928e-17
423708.0,1.9510198952573984e-05,1.8670936422807028e-34
423709.0,1.2107981360420157e-15,5.0221202224216985e-31
423710.0,4.372309968378605e-05,4.5374275143787636e-32
423711.0,3.290866618887955e-05,1.6187433654890806e-26
423712.0,2.657964780445182e-05,1.1999911279758458e-29
423713.0,3.806779795697325e-05,2.450811047263834e-28
423714.0,4.1032284784785905e-05,6.181402587690923e-32
423715.0,6.471136598706997e-14,1.6560497202083298e-32
423716.0,6.343587464814228e-29,7.739743539828852e-06
423717.0,7.33195282283517e-17,3.8346991957968264e-16
423718.0,1.5341672456359871e-24,2.42629381818008e-06
423719.0,8.023010003793474e-31,4.224370478271082e-06
423720.0,2.72976543161832e-22,2.9115523504030876e-31
423721.0,4.2727643566566136e-20,6.76126007886398e-16
423722.0,7.368030649841328e-13,8.914516130513732e-08
423723.0,1.0611226708700026e-26,6.163241912720583e-30
423724.0,6.683540984014809e-06,1.7224025619657935e-32
423725.0,1.8079683789537383e-16,1.786155498823821e-23
423726.0,6.034893549844894e-22,6.341306917226338e-25
423727.0,1.4836365021006105e-06,1.8973327503823003e-34
423728.0,5.960924353538872e-08,2.992468521027445e-39
423729.0,3.4578420810416093e-10,2.4339920915896113e-33
423730.0,1.759485898209101e-25,7.199382241391257e-36
423731.0,3.543639034777595e-25,1.50764508553452e-32
423732.0,9.608852369248014e-43,6.680401799870863e-06
423733.0,1.741722874681348e-35,1.4155524376409313e-05
423734.0,1.343031592995822e-09,4.799712241667563e-08
423735.0,2.394399463073385e-25,1.8748875538956735e-05
423736.0,1.4384045682892497e-29,2.0436084140442886e-28
423737.0,6.716067786943435e-20,1.811227387535676e-28
423738.0,6.680126677804953e-20,3.4264621996361607e-32
423739.0,4.2502407079006965e-20,5.405527068854772e-33
423740.0,2.0233549504544868e-06,2.6222197228047985e-22
423741.0,8.339137618855399e-07,5.32978331575155e-35
423742.0,1.5741219576353277e-06,1.0470522843460265e-37
423743.0,6.246640771259117e-07,4.7319677266146145e-22
423744.0,1.3153990285045224e-24,3.3393810310403096e-32
423745.0,1.9619741831275788e-18,4.364638845498764e-25
423746.0,3.2073698274964285e-17,4.353356610625595e-24
423747.0,3.1652068418197686e-19,4.124937211501114e-37
423748.0,2.7038397717891814e-05,5.586695531403641e-28
423749.0,2.3179990645035136e-05,2.0173016050468513e-24
423750.0,3.121552447031762e-05,2.255816796486746e-20
423751.0,1.1643699572167644e-05,9.811414482228999e-34
423752.0,2.2633617089621145e-25,1.7065341696033815e-31
423753.0,7.241106379610166e-17,6.653511246800835e-39
423754.0,5.76054810579879e-16,1.4734333873813274e-23
423755.0,6.637620515527318e-18,2.3582941478180985e-27
423756.0,1.363776850146945e-16,6.1816449523693756e-27
423757.0,1.6672388884827585e-20,3.9918901421609146e-26
423758.0,1.9020570930581525e-08,2.2795657011411086e-32
423759.0,4.042712551026982e-08,4.5878287035595073e-35
423760.0,5.516378028224884e-16,1.6111070922450745e-14
423761.0,1.4188791713277085e-14,1.0229247122825497e-05
423762.0,9.824176356431559e-16,1.2061123586440418e-05
423763.0,4.668716788829042e-16,3.202451726161718e-14
423764.0,9.05397987220792e-15,2.0089236771220187e-16
423765.0,1.511922870534819e-15,1.816868951063531e-14
423766.0,8.212391022170997e-16,1.0689123860448448e-05
423767.0,3.8536629401659397e-13,9.896389480352876e-06
423768.0,6.9666625010555755e-19,1.0466362042417121e-16
423769.0,4.288395194831102e-26,1.420637129368477e-20
423770.0,2.482531432363704e-21,2.848809915269565e-16
423771.0,9.461546353455541e-29,6.39864296735371e-14
423772.0,5.858744562899189e-08,1.8074904759340158e-33
423773.0,3.06421908042876e-05,3.5847323593286285e-25
423774.0,6.644593696565475e-05,1.39867887747076e-31
423775.0,3.424328995255061e-11,6.205176232818734e-27
423776.0,2.8151490197234106e-06,5.746984597751723e-29
423777.0,2.3800570486597096e-05,5.026163702028386e-24
423778.0,2.1317931986270076e-05,7.830048106143665e-27
423779.0,1.978910986509727e-05,1.1489023679979903e-30
423780.0,7.918290560778986e-20,2.683669756445069e-06
423781.0,6.240714137249213e-33,9.539745716251196e-12
423782.0,4.787783110949012e-26,5.0832348087113755e-06
423783.0,1.3125293916114075e-38,2.5229192502786533e-06
423784.0,2.084511239265023e-05,1.3813418991321127e-26
423785.0,2.070846748715346e-05,3.111401500202819e-32
423786.0,3.291802134330736e-05,4.7024923498122483e-23
423787.0,6.186218118404484e-05,8.746806933410939e-26
423788.0,6.812561729070736e-05,1.455975960242831e-09
423789.0,0.00016854012721987508,1.0686158520272711e-05
423790.0,7.590925185482453e-05,5.5169000472013284e-11
423791.0,0.0001239025686243842,2.442630280051303e-13
423792.0,1.2979370403674489e-05,3.4276807971478484e-23
423793.0,3.597992965547803e-05,3.861177393089085e-27
423794.0,4.740337608755021e-06,5.338629948643057e-41
423795.0,8.36858673808392e-15,1.8914651371639688e-47
423796.0,1.9638937074639426e-05,1.9746549290699522e-23
423797.0,4.260980081428132e-05,6.450479008353973e-19
423798.0,3.4995371968725094e-05,1.0784148447224963e-33
423799.0,4.767538883455613e-06,2.3696666149069836e-28
423800.0,2.242255782811458e-06,4.772315164056858e-47
423801.0,1.2193305433255107e-05,3.9058689915107295e-43
423802.0,4.645480071897941e-12,1.0479718920400817e-26
423803.0,9.086470994074586e-07,1.4124738893730167e-26
423804.0,9.917639779425713e-06,1.9538498242154777e-09
423805.0,2.4544094927307975e-05,1.4279222888487127e-09
423806.0,4.479048807015085e-05,1.7663235372974583e-14
423807.0,1.924295347990762e-05,7.757457890841503e-15
423808.0,1.0807595616327252e-05,7.789482101924238e-06
423809.0,3.521758185123395e-06,9.378612412931447e-06
423810.0,3.344265194315746e-12,1.2843809777839672e-15
423811.0,1.2688641171717357e-06,9.949545057968926e-06
423812.0,4.848872005015137e-06,6.905734426554026e-06
423813.0,2.533656530688413e-07,7.574703504516434e-06
423814.0,7.794628611264801e-07,8.796977209660327e-06
423815.0,6.905295295507664e-06,3.1531974875657473e-06
423816.0,1.359054962444139e-06,6.962911319624892e-23
423817.0,1.4684677577751447e-06,3.0825656405814813e-38
423818.0,2.9034802466101262e-06,9.921466206097278e-38
423819.0,1.2638377946348914e-06,5.7761949944339555e-22
423820.0,7.425359154137625e-06,2.412687877690213e-05
423821.0,1.0458163754004486e-05,6.157934813261963e-06
423822.0,9.4482855240571e-06,6.05337526168089e-06
423823.0,8.334365932278652e-06,2.2425510176060843e-06
423824.0,7.4337289281158135e-06,5.908599670544832e-06
423825.0,4.228405648488018e-06,9.17003680699534e-06
423826.0,7.174686097076866e-07,1.3634216487925572e-05
423827.0,1.1730253987843423e-05,1.0631055987186369e-05
423828.0,2.863990328710841e-05,1.1161262990585462e-36
423829.0,1.8665780886985718e-05,3.170672155739036e-38
423830.0,2.514688465263395e-05,1.2795790582241067e-21
423831.0,2.255744877026437e-05,1.0010684013407724e-19
423832.0,1.4844026747731915e-05,1.6397870685986485e-32
423833.0,8.053142342546194e-06,6.1994295870897686e-31
423834.0,1.0617193357922311e-05,2.3314021155608914e-21
423835.0,1.6344437644844136e-05,3.780753651791492e-17
423836.0,7.818288977871571e-07,7.84665621411094e-17
423837.0,8.027422925744118e-06,9.964471334131934e-06
423838.0,2.1557503485799415e-06,1.4111447095321004e-05
423839.0,1.0952095941148429e-05,3.5749268771153845e-16
423840.0,2.720200677629275e-06,1.9987038979738212e-26
423841.0,1.8958027568699687e-06,3.3094094396467557e-13
423842.0,2.2978580381772182e-05,2.0889208245515602e-10
423843.0,3.784374714553301e-06,9.861058690363521e-26
423844.0,3.107073463243579e-06,2.519327838308355e-37
423845.0,1.3535492729602704e-13,3.769507522900214e-30
423846.0,1.006741619679283e-15,2.3054937225632808e-26
423847.0,9.624770787467067e-09,4.475404115095935e-34
423848.0,5.374654619809145e-06,7.120700248630901e-15
423849.0,1.4920082964431434e-12,4.444029275563939e-06
423850.0,1.0624237415092276e-05,8.254417604530247e-06
423851.0,2.075148818827845e-06,1.6158185891231087e-06
423852.0,4.989885400638705e-09,1.778547064169176e-30
423853.0,2.0537289439868994e-05,1.3102773568060163e-30
423854.0,3.065625533793329e-05,2.2562499839283578e-28
423855.0,2.851293091737237e-05,6.689187777454774e-27
423856.0,5.013039343327702e-06,8.572768183969405e-26
423857.0,1.1348427844136705e-06,4.7696548075768806e-27
423858.0,6.316916498560981e-06,9.359704371435767e-07
423859.0,5.792843130792364e-06,2.058951494747005e-06
423860.0,1.5023497388145158e-06,3.432422759327051e-07
423861.0,3.1086808289114713e-06,1.4429766785204384e-05
423862.0,4.465725886010233e-06,1.7567014599895839e-06
423863.0,3.735096487509605e-07,8.265436412848992e-06
423864.0,4.667158113398798e-06,2.531546735185566e-21
423865.0,9.641134190301104e-07,3.412893467888713e-21
423866.0,3.886159872786357e-06,2.5022712083656967e-38
423867.0,6.996631513716585e-07,2.6737866602762316e-32
423868.0,6.597299854630937e-19,7.240781526220177e-18
423869.0,9.167689242445519e-06,2.2410740379883046e-22
423870.0,1.4644624497945347e-08,3.983324883807106e-19
423871.0,5.284191808406804e-06,1.2945426539399795e-18
423872.0,2.6725787732665867e-24,9.519559736613861e-21
423873.0,1.2181980427932541e-45,6.677583047727846e-13
423874.0,1.9240683981593713e-35,7.928908084504378e-18
423875.0,3.959316984510057e-12,1.5534596106236987e-26
423876.0,7.127184145474402e-06,2.9541306936681013e-28
423877.0,6.835408881133028e-13,2.984056736381381e-26
423878.0,1.4668594219135695e-05,4.576997723013621e-19
423879.0,1.1100573547599888e-05,7.19639496919265e-17
423880.0,2.0146159419254575e-05,2.217491483686021e-14
423881.0,2.202352386781646e-06,6.907214291684528e-06
423882.0,2.8650960674609356e-05,1.5991770291484596e-05
423883.0,2.639400650183329e-05,1.4410354480047692e-05
423884.0,2.0646975898222557e-52,9.506315676613371e-06
423885.0,9.90988395436506e-34,3.735560710218013e-11
423886.0,5.682105760369757e-06,9.644740789592292e-17
423887.0,8.51647168289802e-36,2.180847267875611e-05
423888.0,2.1727841397400535e-34,6.361049465327231e-17
423889.0,5.416372039308822e-06,2.0987609719200173e-31
423890.0,8.336036784345875e-07,1.3497903991675652e-21
423891.0,1.1329484818255559e-05,2.65739446527877e-06
423892.0,1.8962133696602675e-15,9.10080127161848e-16
423893.0,3.3612921591444144e-20,2.93017593744198e-16
423894.0,3.349123342599633e-25,1.2261535526848903e-12
423895.0,1.4629203180032257e-21,5.03482060335802e-12
423896.0,1.8309611523838482e-05,4.6464190916213586e-26
423897.0,1.7727625030718674e-05,8.878338253424633e-26
423898.0,6.352663160170965e-07,7.261618635474585e-15
423899.0,3.6363506501503796e-06,1.0282251688360585e-13
423900.0,6.676384080215227e-12,2.8348537425272193e-13
423901.0,2.6357901450374206e-06,1.1410382756100483e-12
423902.0,1.268061537257197e-05,3.164872115245248e-07
423903.0,2.1280441147217377e-10,2.379063679686513e-06
423904.0,2.799921654972836e-06,4.156095509163916e-39
423905.0,8.305698771926733e-06,1.3785969784482155e-41
423906.0,1.1136602097126174e-11,7.02045111572666e-30
423907.0,9.356797974866572e-06,7.724233101108943e-33
423908.0,4.5913975326944275e-05,1.1405416860039698e-08
423909.0,3.7382966036669775e-05,1.2155743514176446e-09
423910.0,1.4884831045536484e-05,2.234441632788364e-07
423911.0,2.6238108848007612e-05,7.68751947404664e-10
423912.0,1.1344325924168009e-05,6.565141377318865e-33
423913.0,2.0599835241685742e-05,7.375320033933396e-12
423914.0,1.956687821131751e-05,1.593004643369769e-42
423915.0,1.775873220344421e-13,2.7331601457535467e-30
423916.0,3.6770691668555187e-07,4.606988132544428e-16
423917.0,2.6262405884376833e-07,5.548686955815002e-17
423918.0,3.4132013991393694e-18,2.077983759397244e-18
423919.0,1.5361348690854474e-05,9.81246824315018e-06
423920.0,1.0805644084331041e-05,1.129493554576174e-10
423921.0,1.127871552428513e-05,7.221726433073083e-11
423922.0,1.8570229667283438e-05,1.8618239213669522e-07
423923.0,2.4052562552021445e-05,4.106198251317232e-08
423924.0,2.6015571886448934e-07,1.3395899441104368e-19
423925.0,3.2852404397987357e-06,5.4130494561935e-29
423926.0,9.09080596681805e-08,6.7888777559655655e-34
423927.0,4.235998167664521e-06,1.1255816237426491e-19
423928.0,2.3190474968996446e-11,9.52767908264054e-28
423929.0,6.2507609818079805e-15,2.092385668487491e-27
423930.0,4.692633180510271e-06,8.273572034368033e-49
423931.0,6.321002948402002e-06,3.352128244905963e-44
423932.0,5.2793758689772706e-14,2.421858530564526e-05
423933.0,1.0418712734025107e-05,1.4080895111446568e-06
423934.0,2.882184395199881e-06,1.034240839492887e-05
423935.0,4.169269428482617e-06,9.19020415387297e-06
423936.0,3.5818491411832454e-06,4.113081445539508e-06
423937.0,1.7182715956783357e-05,9.974801403715622e-06
423938.0,1.3631919723432076e-05,4.896411658245448e-18
423939.0,3.106294806805024e-05,1.536517699639478e-23
423940.0,1.6729837852258855e-06,9.906902704033184e-24
423941.0,1.3972296373403524e-07,8.103827489276135e-06
423942.0,4.862526859637486e-07,2.4516806781875468e-05
423943.0,1.2246026407287704e-05,2.4261601962758577e-23
423944.0,2.369594433733618e-05,6.302243113757773e-32
423945.0,8.178105508612428e-06,3.2792744438852414e-32
423946.0,2.7302801397646117e-05,3.6172729470819525e-17
423947.0,1.7641313779989096e-05,9.80828280631735e-21
423948.0,1.1009630673960939e-05,6.588557146936742e-20
423949.0,9.562707003487526e-07,1.8967291005741352e-25
423950.0,1.2223934162843263e-06,3.901268218933151e-27
423951.0,8.852037327076735e-06,3.6047971295898665e-18
423952.0,6.073790055665021e-06,1.42846596598455e-05
423953.0,2.186805871150513e-06,2.860738138730553e-06
423954.0,3.200373338563319e-06,3.460374742087706e-06
423955.0,1.1708058758627752e-05,1.0490867113716458e-05
423956.0,7.497316017978942e-14,6.180425913583366e-07
423957.0,1.6100829701589217e-15,4.701601060186601e-29
423958.0,3.022289701124148e-12,3.1202508239190073e-07
423959.0,3.2628716228956287e-10,8.172755650723591e-07
423960.0,1.4046449875330127e-07,8.35900616140041e-20
423961.0,2.2119000474853718e-13,2.8368050371460065e-22
423962.0,2.028473718245353e-06,1.582388385287699e-13
423963.0,3.4604851006860195e-06,1.7270469468294106e-06
423964.0,6.7177585036076405e-06,2.793645713057351e-23
423965.0,3.1625884629608685e-05,4.716456700175205e-18
423966.0,1.9102881209502874e-05,2.8230597138104625e-31
423967.0,2.1842272060141205e-05,4.177515517645053e-34
423968.0,1.9032922817674991e-28,1.0888206644479083e-36
423969.0,9.023727411092505e-24,3.0825600640114994e-27
423970.0,2.4468480115729723e-08,5.441850162426372e-16
423971.0,3.0910036209362257e-25,1.6175587468703188e-31
423972.0,2.0297224991494685e-06,2.0331510775707754e-14
423973.0,4.7365639426771246e-07,3.239736612221753e-23
423974.0,8.482856600861735e-06,1.4990892289161944e-31
423975.0,2.4824276002422886e-06,3.5058603784867016e-19
423976.0,1.434904126123355e-05,2.6114936249664e-08
423977.0,1.909513269413751e-05,4.0910618829030305e-13
423978.0,3.659748194032881e-05,8.70317208931651e-14
423979.0,1.3048746271818304e-05,3.155712841516493e-08
423980.0,1.4786571789804702e-05,1.2569410013289718e-11
423981.0,1.8290133528089044e-05,6.792016880450118e-11
423982.0,3.1572467777445815e-05,9.754589450225114e-07
423983.0,2.0042934594873516e-05,2.90904452069661e-07
423984.0,2.3096134825100615e-05,5.845181561839802e-23
423985.0,7.197613407386017e-06,3.012561987342167e-22
423986.0,1.1104098562988379e-05,1.3920248853422506e-06
423987.0,8.051903474706056e-06,6.878108439313414e-06
423988.0,2.6901064186799392e-05,1.706660318756073e-08
423989.0,3.4072394524975916e-05,6.817960732119055e-06
423990.0,5.3545108797930405e-05,5.6040146651972134e-11
423991.0,4.2204899121698845e-05,5.851874730881818e-13
423992.0,1.2861217749988134e-21,9.622010540676086e-18
423993.0,4.165955561753382e-22,2.0392596199977659e-26
423994.0,1.3798155666802366e-05,1.5092012298583148e-37
423995.0,4.286107350043869e-06,2.2996446338881442e-42
423996.0,2.5215456852181284e-05,3.902604913147746e-34
423997.0,2.0205744782377343e-05,2.154776611920336e-44
423998.0,2.2230893156443755e-05,1.9334136734889053e-43
423999.0,4.389469549527348e-16,3.9179581823199216e-26
424000.0,3.157402412068879e-05,1.8492152400665254e-05
424001.0,1.469217330091445e-05,6.312078347582077e-06
424002.0,3.4106336925856614e-05,1.933085490842015e-05
424003.0,1.3900918230053032e-05,3.617687608686014e-06
424004.0,1.0392584235179491e-05,1.1797221566989056e-09
424005.0,2.7298440303552142e-06,1.1105354541302524e-15
424006.0,1.1073342878241276e-05,7.217157211248817e-06
424007.0,6.9214785421268246e-06,1.2783865242482772e-05
424008.0,1.2498323078417799e-28,1.4077613649824623e-14
424009.0,6.395675560913581e-34,3.906690982105578e-14
424010.0,1.419470599789633e-14,8.807986067770688e-09
424011.0,5.154160564804257e-06,1.7777489106910394e-10
424012.0,5.248275690289647e-06,2.69503375474972e-21
